,x,y,u,cell_id,CoV,infected_DM_3,IoD,infected_DM_0,population,sd,var,infected_DM_2,infected_DM_1,level of impact,level of uncertainity,distance in miles
11349,-2.1726729,53.5248901,0.25,-5179197579901323000,2.0,0,1.0,0,83,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.228633571901828
11350,-2.1606058,53.524907,0.25,-1116668157038266000,2.0,1,1.0,0,48,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.800348137922958
11351,-2.1606058,53.524907,0.25,-1116668157038266000,2.0,0,1.0,0,48,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.800348137922958
11352,-2.2782654,53.5255896,0.25,-6447930321828710000,2.0,1,1.0,0,42,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.436118415166899
11353,-2.2541309,53.5256434,0.75,-5418371029922270000,0.666666666666667,1,0.333333333333333,0,112,0.5,0.25,1,1,higher impacted area,least uncertainity,8.636117701442387
11354,-2.2496057,53.5256529,0.25,-2943234283246874000,2.0,1,1.0,0,47,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.708684289885156
11355,-2.2375384,53.5256776,0.25,-8852903171837287000,2.0,1,1.0,0,128,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.952806550458858
11356,-2.23603,53.5256805,0.25,8395207977532477000,2.0,1,1.0,0,65,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.988282694725381
11357,-2.23603,53.5256805,0.5,8395207977532477000,2.0,0,2.0,0,65,1.0,1.0,2,0,moderately impacted area,highest uncertainity,8.988282694725381
11358,-2.2345216,53.5256835,0.25,-4678065163699975000,2.0,0,1.0,0,94,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.024829467025542
11359,-2.2330132,53.5256865,0.5,-4409093092992846000,1.15470053837925,1,0.666666666666667,0,82,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.062427484327335
11360,-2.2315048,53.5256894,0.25,-5677954165620347000,2.0,0,1.0,0,33,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.101057314446312
11361,-2.2284879,53.5256952,0.25,-7206854185213023000,2.0,0,1.0,1,51,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.18138172901514
11362,-2.2179291,53.5257149,0.5,-1152912217204311000,1.15470053837925,0,0.666666666666667,1,19,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.493210760158602
11363,-2.2164206,53.5257177,0.25,-7056422579273057000,2.0,0,1.0,0,61,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.541482482941339
11364,-2.2134038,53.5257231,0.5,-7195205236671217000,1.15470053837925,1,0.666666666666667,1,38,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,9.640662910236085
11365,-2.210387,53.5257285,0.75,7133244438551555000,1.27656947700845,2,1.22222222222222,0,82,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,9.743293602361042
11366,-2.2088786,53.5257311,0.75,-2149021286794750000,1.27656947700845,0,1.22222222222222,0,114,0.957427107756338,0.916666666666667,1,2,higher impacted area,highest uncertainity,9.795863099752122
11367,-2.2073702,53.5257337,1.5,7128845872332575000,1.15470053837925,1,2.0,4,81,1.73205080756888,3.0,1,0,higher impacted area,highest uncertainity,9.849254864464557
11368,-2.2058617,53.5257364,0.5,1006086651767993000,2.0,0,2.0,0,45,1.0,1.0,2,0,moderately impacted area,highest uncertainity,9.903465094170558
11369,-2.1983197,53.5257491,0.5,4741780264346680000,1.15470053837925,1,0.666666666666667,1,112,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,10.186127487249701
11370,-2.1968112,53.5257516,0.25,6272251523564715000,2.0,1,1.0,0,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.244906672845135
11371,-2.1953028,53.5257541,0.25,924524371749365500,2.0,0,1.0,1,89,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.304400877827598
11372,-2.1937944,53.5257565,0.25,4634651311864415000,2.0,1,1.0,0,94,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.364595959540015
11373,-2.1772018,53.5257823,0.25,7910688009172163000,2.0,1,1.0,0,12,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.069959953803703
11374,-2.174185,53.5257868,0.25,-2444084184046052000,2.0,1,1.0,0,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.206030051602712
11375,-2.1726765,53.525789,0.25,-6991246007985168000,2.0,0,1.0,0,58,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.274896372712314
11376,-2.1651344,53.5257996,0.25,-3325730178778690000,2.0,0,1.0,0,74,0.5,0.25,0,1,slightly impacted area,highest uncertainity,11.62708796091351
11377,-2.1530671,53.5258157,0.25,-773394337726030100,2.0,1,1.0,0,110,0.5,0.25,0,0,slightly impacted area,highest uncertainity,12.215694238731997
11378,-2.2752544,53.5264954,0.25,-4880987010780455000,2.0,0,1.0,0,55,0.5,0.25,0,1,slightly impacted area,highest uncertainity,8.505376577242007
11379,-2.2722375,53.5265023,0.25,6749921894615227000,2.0,0,1.0,0,64,0.5,0.25,0,1,slightly impacted area,highest uncertainity,8.517693291467356
11380,-2.2481025,53.5265549,0.25,6733426447601354000,2.0,0,1.0,1,90,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.79509993187426
11381,-2.2465941,53.526558,0.25,481521843519385300,2.0,0,1.0,0,88,0.5,0.25,1,0,slightly impacted area,highest uncertainity,8.822606226622252
11382,-2.2450857,53.5265611,0.25,-3366052659751697000,2.0,0,1.0,1,55,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.851254280907852
11383,-2.2390519,53.5265734,0.25,2934883142981292000,2.0,0,1.0,1,8,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.977036837784187
11384,-2.2375434,53.5265764,0.25,-7469604908704353000,2.0,1,1.0,0,219,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.011218469588869
11385,-2.2375434,53.5265764,1.25,-7469604908704353000,1.00664459136943,0,1.26666666666667,1,219,1.25830573921179,1.58333333333333,3,1,higher impacted area,highest uncertainity,9.011218469588869
11386,-2.236035,53.5265794,0.25,7914970286059212000,2.0,0,1.0,1,56,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.046469494256622
11387,-2.2345266,53.5265823,0.5,-2257528625138600000,2.0,2,2.0,0,70,1.0,1.0,0,0,moderately impacted area,highest uncertainity,9.08277318858817
11388,-2.2330181,53.5265853,1.0,-6720132085500290000,0.816496580927726,0,0.666666666666667,2,62,0.816496580927726,0.666666666666667,1,1,higher impacted area,moderate uncertainity,9.120132353494434
11389,-2.2284928,53.526594,0.25,-3418015995602830000,2.0,0,1.0,0,78,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.238336364369255
11390,-2.2149168,53.5266192,1.25,4113970440609393000,0.765941686205071,1,0.733333333333333,0,65,0.957427107756338,0.916666666666667,2,2,higher impacted area,moderate uncertainity,9.645161488939458
11391,-2.2103914,53.5266273,0.25,-8398642539637229000,2.0,0,1.0,0,82,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.79697126097091
11392,-2.2103914,53.5266273,0.25,-8398642539637229000,2.0,0,1.0,1,82,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.79697126097091
11393,-2.208883,53.5266299,0.75,-5259556081496608000,0.666666666666667,0,0.333333333333333,1,99,0.5,0.25,1,1,higher impacted area,least uncertainity,9.849252231769691
11394,-2.2073746,53.5266326,0.25,6190994940430819000,2.0,1,1.0,0,89,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.902360046471443
11395,-2.2073746,53.5266326,0.25,6190994940430819000,2.0,0,1.0,1,89,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.902360046471443
11396,-2.2058661,53.5266352,0.25,-5019401021959299000,2.0,0,1.0,1,92,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.956273266522718
11397,-2.2028492,53.5266403,0.25,-4349322869957601000,2.0,0,1.0,0,51,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.066461716997651
11398,-2.2013408,53.5266429,0.25,-5039626635889359000,2.0,0,1.0,0,48,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.122716896106907
11399,-2.1998323,53.5266454,0.25,1643000554566519000,2.0,0,1.0,0,21,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.179726266746021
11400,-2.1983239,53.5266479,0.5,-8632388426808073000,1.15470053837925,0,0.666666666666667,1,84,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.237475490758712
11401,-2.1968154,53.5266504,0.75,-3004256960156262000,1.27656947700845,2,1.22222222222222,0,84,0.957427107756338,0.916666666666667,1,0,higher impacted area,highest uncertainity,10.29595969194689
11402,-2.195307,53.5266529,0.5,-5038954341902676000,1.15470053837925,0,0.666666666666667,0,77,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.355158748318674
11403,-2.1937985,53.5266554,0.25,-2515495478024647000,2.0,0,1.0,0,84,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.415068233302268
11404,-2.1847478,53.5266697,0.25,7339999767132228000,2.0,0,1.0,1,218,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.788642735933642
11405,-2.1847478,53.5266697,0.5,7339999767132228000,1.15470053837925,0,0.666666666666667,1,218,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.788642735933642
11406,-2.1726802,53.5266878,0.25,7578843251692239000,2.0,0,1.0,1,63,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.321300594120206
11407,-2.2511247,53.5274474,0.25,6398823732129195000,2.0,1,1.0,0,65,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.803802753240912
11408,-2.2496163,53.5274506,0.25,-6812572106121654000,2.0,0,1.0,1,79,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.828825576893514
11409,-2.2481078,53.5274537,0.25,3405418609766158000,2.0,1,1.0,0,118,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.8549994940697
11410,-2.2481078,53.5274537,0.25,3405418609766158000,2.0,0,1.0,0,118,0.5,0.25,1,0,slightly impacted area,highest uncertainity,8.8549994940697
11411,-2.2450908,53.52746,0.75,-8095452307037916000,1.27656947700845,0,1.22222222222222,1,135,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,8.910781366512493
11412,-2.2345315,53.5274812,0.25,7095553233275346000,2.0,1,1.0,0,54,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.140779750235726
11413,-2.2300061,53.52749,0.75,2948350744850876000,0.666666666666667,1,0.333333333333333,0,77,0.5,0.25,1,1,higher impacted area,least uncertainity,9.255201483352607
11414,-2.2284976,53.5274929,0.75,4681985641215225000,1.27656947700845,0,1.22222222222222,0,68,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,9.295365332481984
11415,-2.2269892,53.5274957,0.25,-2562419391381859000,2.0,0,1.0,0,69,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.33651091098844
11416,-2.2269892,53.5274957,0.75,-2562419391381859000,1.27656947700845,1,1.22222222222222,2,69,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,9.33651091098844
11417,-2.2149213,53.5275181,0.75,7428774934573705000,0.666666666666667,1,0.333333333333333,0,66,0.5,0.25,1,1,higher impacted area,least uncertainity,9.699788150257444
11418,-2.2119044,53.5275235,1.0,-1640902515070975000,1.15470053837925,2,1.33333333333333,0,57,1.15470053837925,1.33333333333333,2,0,higher impacted area,highest uncertainity,9.799578142999296
11419,-2.2103959,53.5275261,0.25,-2617888089648938000,2.0,1,1.0,0,37,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.850743922835322
11420,-2.2088874,53.5275288,0.25,-1060113570990505000,2.0,0,1.0,0,87,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.90274835327522
11421,-2.2073789,53.5275314,0.25,3660134347165647000,2.0,0,1.0,1,54,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.955566407806188
11422,-2.204362,53.5275366,0.25,2755680137163485000,2.0,1,1.0,0,63,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.063605960162802
11423,-2.204362,53.5275366,0.25,2755680137163485000,2.0,0,1.0,1,63,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.063605960162802
11424,-2.2028535,53.5275392,0.25,-4160429286914600000,2.0,1,1.0,0,71,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.11880532860866
11425,-2.201345,53.5275417,0.5,9167934736679671000,1.15470053837925,0,0.666666666666667,0,87,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.174767125415848
11426,-2.1998365,53.5275443,0.5,-2169279912817979000,2.0,0,2.0,0,55,1.0,1.0,2,0,moderately impacted area,highest uncertainity,10.231490404993457
11427,-2.1907857,53.5275591,0.25,-7319683057156261000,2.0,0,1.0,0,123,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.586954150750177
11428,-2.1907857,53.5275591,0.5,-7319683057156261000,1.15470053837925,0,0.666666666666667,0,123,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.586954150750177
11429,-2.1394972,53.52763,0.25,-4978342370111944000,2.0,1,1.0,0,128,0.5,0.25,0,0,slightly impacted area,highest uncertainity,12.991424394976724
11430,-2.2692321,53.5283068,0.25,614437738976514800,2.0,0,1.0,1,110,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.658583069129103
11431,-2.2677236,53.5283102,0.25,-8692880790244224000,2.0,0,1.0,0,133,0.5,0.25,1,0,slightly impacted area,highest uncertainity,8.66901240446934
11432,-2.2511301,53.5283463,0.25,-2915969871531857000,2.0,1,1.0,0,36,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.864088490038077
11433,-2.2481131,53.5283526,0.25,-1467237131235017000,2.0,1,1.0,0,96,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.914935204079056
11434,-2.245096,53.5283588,0.5,-9028852664774798000,1.15470053837925,0,0.666666666666667,1,72,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,8.970334256781015
11435,-2.2345365,53.52838,1.0,-8110326490454578000,0.816496580927726,1,0.666666666666667,2,97,0.816496580927726,0.666666666666667,1,0,higher impacted area,moderate uncertainity,9.198830356268315
11436,-2.233028,53.528383,0.25,-2260078487373584000,2.0,0,1.0,0,65,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.23571525634825
11437,-2.2315195,53.5283859,0.25,6831565947614801000,2.0,0,1.0,0,63,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.273618512222484
11438,-2.2315195,53.5283859,0.5,6831565947614801000,1.15470053837925,0,0.666666666666667,1,63,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.273618512222484
11439,-2.230011,53.5283888,0.5,-1267097631177103000,1.15470053837925,0,0.666666666666667,1,72,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.31253408523209
11440,-2.2285025,53.5283917,0.25,-155699315309330700,2.0,1,1.0,0,52,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.352449338620396
11441,-2.2285025,53.5283917,0.25,-155699315309330700,2.0,0,1.0,0,52,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.352449338620396
11442,-2.226994,53.5283946,0.25,-1405716685790888000,2.0,1,1.0,0,95,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.39335152854404
11443,-2.2209599,53.5284059,0.25,-2963390340675828000,2.0,0,1.0,0,93,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.56655619567929
11444,-2.2134174,53.5284196,0.25,-681764785301050600,2.0,0,1.0,0,70,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.803683470470876
11445,-2.2134174,53.5284196,0.5,-681764785301050600,1.15470053837925,0,0.666666666666667,1,70,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.803683470470876
11446,-2.2119089,53.5284223,0.25,7482749671673064000,2.0,0,1.0,1,54,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.853729477617849
11447,-2.2104004,53.528425,0.25,7293504472085360000,2.0,1,1.0,0,79,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.904619447521203
11448,-2.2088919,53.5284276,0.5,-3687870471981270000,1.15470053837925,1,0.666666666666667,1,77,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,9.95633445423609
11449,-2.2073833,53.5284302,0.5,-1524682511056334000,2.0,0,2.0,0,106,1.0,1.0,2,0,moderately impacted area,highest uncertainity,10.008871161133492
11450,-2.2058748,53.5284328,0.5,8213279648719197000,1.15470053837925,0,0.666666666666667,1,72,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.06220980802688
11451,-2.2043663,53.5284354,0.75,8156345246435625000,1.27656947700845,0,1.22222222222222,0,72,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,10.116341100877003
11452,-2.2028578,53.528438,0.25,7188584169338259000,2.0,0,1.0,1,75,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.17125238433205
11453,-2.2013493,53.5284406,0.5,3635936157456058000,1.15470053837925,0,0.666666666666667,1,64,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.226931094429546
11454,-2.1938067,53.528453,0.25,-5912629611513663000,2.0,0,1.0,1,126,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.5163734898034
11455,-2.1922982,53.5284555,0.5,5119418791291449000,2.0,0,2.0,2,155,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.57639346066338
11456,-2.2662207,53.5292124,0.5,-151120329724157200,2.0,2,2.0,0,47,1.0,1.0,0,0,moderately impacted area,highest uncertainity,8.742275547697625
11457,-2.2466098,53.5292545,0.25,-469846595360275700,2.0,0,1.0,0,6,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.00184555820466
11458,-2.2315244,53.5292847,0.25,8813332809452831000,2.0,0,1.0,1,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.331253018899039
11459,-2.2300159,53.5292876,0.5,-1767835467829838000,1.15470053837925,1,0.666666666666667,0,47,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.369926844190639
11460,-2.2285073,53.5292905,0.5,-4630039090915899000,1.15470053837925,0,0.666666666666667,1,51,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.409598921676984
11461,-2.216439,53.529313,0.5,3902716204834988000,1.15470053837925,1,0.666666666666667,1,54,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,9.76124246170387
11462,-2.2149305,53.5293157,0.25,-6409054894794465000,2.0,0,1.0,0,67,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.809288144693406
11463,-2.2119134,53.5293211,0.5,-8223095621149694000,1.15470053837925,0,0.666666666666667,1,71,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.90797350122861
11464,-2.2104048,53.5293238,0.25,7292202078023499000,2.0,0,1.0,0,39,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.95858761409773
11465,-2.2088963,53.5293264,0.25,-8104315302385599000,2.0,1,1.0,0,16,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.010021810221149
11466,-2.2073877,53.5293291,0.25,40248086251774700,2.0,0,1.0,0,71,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.062282188031839
11467,-2.2058792,53.5293317,0.25,-7087435100197576000,2.0,0,1.0,0,82,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.11533722339112
11468,-2.2043707,53.5293343,0.5,8918375187638527000,1.15470053837925,1,0.666666666666667,0,72,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.169183752974499
11469,-2.2013536,53.5293394,0.5,-763671040890557700,1.15470053837925,1,0.666666666666667,0,71,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.279199206229318
11470,-2.199845,53.5293419,0.75,-4978929215583415000,1.27656947700845,0,1.22222222222222,0,94,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,10.335343548119447
11471,-2.1907938,53.5293567,0.25,-1277027578192330000,2.0,0,1.0,1,160,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.687347861436525
11472,-2.2707521,53.5301011,0.25,6912176404506795000,2.0,0,1.0,0,133,0.5,0.25,1,0,slightly impacted area,highest uncertainity,8.773055067501092
11473,-2.2315293,53.5301835,0.25,-8528138940700188000,2.0,1,1.0,0,13,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.3889438635491
11474,-2.2300207,53.5301865,0.25,6328579222455774000,2.0,1,1.0,0,66,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.427387639405579
11475,-2.2270036,53.5301922,0.25,3357844802143383000,2.0,0,1.0,0,34,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.507215914743227
11476,-2.2194607,53.5302063,0.5,3052161892178197000,1.15470053837925,0,0.666666666666667,1,48,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.723481696470177
11477,-2.2134264,53.5302173,0.25,-237382955452059900,2.0,1,1.0,0,46,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.912821072555095
11478,-2.2119179,53.5302199,0.5,4412394966247190000,1.15470053837925,1,0.666666666666667,0,56,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.962308699774624
11479,-2.2104093,53.5302226,0.5,8381405266788973000,1.15470053837925,1,0.666666666666667,0,43,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.012646125074548
11480,-2.2073921,53.5302279,0.25,8177390046948488000,2.0,1,1.0,0,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.115785981838119
11481,-2.2058836,53.5302305,0.5,7148558743141774000,2.0,0,2.0,0,83,1.0,1.0,2,0,moderately impacted area,highest uncertainity,10.168559895960827
11482,-2.204375,53.5302331,0.25,3777820577353897000,2.0,0,1.0,0,84,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.222127682032708
11483,-2.2013578,53.5302382,0.25,908939863259825900,2.0,0,1.0,0,68,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.331579274886298
11484,-2.1998493,53.5302408,0.5,7127672602499336000,1.15470053837925,0,0.666666666666667,0,89,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.387440779472737
11485,-2.1983407,53.5302433,0.25,-8012939091304343000,2.0,0,1.0,0,60,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.444041655512903
11486,-2.1953235,53.5302482,0.25,2380090793938986000,2.0,1,1.0,0,42,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.559414490024835
11487,-2.2300256,53.5310853,0.25,3521106421530836000,2.0,0,1.0,1,84,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.484897432441318
11488,-2.228517,53.5310882,0.25,-5108642237999689000,2.0,0,1.0,0,32,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.524086010274642
11489,-2.2270084,53.5310911,0.25,-7099150035820000000,2.0,1,1.0,0,56,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.56425004911915
11490,-2.2224826,53.5310996,0.5,-4267376488138639000,1.15470053837925,0,0.666666666666667,1,34,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,9.690459609499445
11491,-2.220974,53.5311024,0.25,6359519319402276000,2.0,1,1.0,0,73,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.734396178692128
11492,-2.2194654,53.5311052,0.5,3999252020478422000,2.0,2,2.0,0,82,1.0,1.0,0,0,moderately impacted area,highest uncertainity,9.779246398481492
11493,-2.2179568,53.5311079,0.25,5674233254889779000,2.0,1,1.0,0,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.824991561998875
11494,-2.2179568,53.5311079,0.25,5674233254889779000,2.0,0,1.0,1,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.824991561998875
11495,-2.2164482,53.5311107,0.25,7621053658325858000,2.0,0,1.0,0,78,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.87163155842014
11496,-2.213431,53.5311161,0.25,-2707653365312032000,2.0,1,1.0,0,76,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.96751503313467
11497,-2.2104137,53.5311214,0.5,7981654732393354000,1.15470053837925,1,0.666666666666667,0,91,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.066800196078578
11498,-2.2089051,53.5311241,0.75,1169052505705618000,0.666666666666667,1,0.333333333333333,1,77,0.5,0.25,1,0,higher impacted area,least uncertainity,10.117689681677376
11499,-2.2073965,53.5311267,0.25,-3665460123831346000,2.0,0,1.0,0,102,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.169386937766209
11500,-2.2058879,53.5311293,0.25,-3039166061142383000,2.0,0,1.0,0,91,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.221885663249859
11501,-2.2058879,53.5311293,0.25,-3039166061142383000,2.0,0,1.0,1,91,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.221885663249859
11502,-2.2028707,53.5311345,0.25,-6427737534692646000,2.0,1,1.0,0,57,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.32923845398948
11503,-2.2013621,53.5311371,0.5,-6987313374156576000,2.0,2,2.0,0,51,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.384068169251462
11504,-2.1998535,53.5311396,0.25,-5910023950743245000,2.0,0,1.0,0,24,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.439644836775608
11505,-2.1983449,53.5311421,1.0,-4334096107883957000,0.816496580927726,0,0.666666666666667,2,102,0.816496580927726,0.666666666666667,1,1,higher impacted area,moderate uncertainity,10.495962391057422
11506,-2.1968363,53.5311446,0.25,-2276842157707654000,2.0,0,1.0,1,84,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.55300897057729
11507,-2.1953277,53.5311471,0.5,-2496175511972253000,1.15470053837925,1,0.666666666666667,0,51,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.610772816991192
11508,-2.2918843,53.531849,0.25,2687994254023757000,2.0,0,1.0,0,79,0.5,0.25,1,0,slightly impacted area,highest uncertainity,8.899866911390609
11509,-2.2707635,53.5318987,0.25,4431761494444067000,2.0,0,1.0,1,122,0.5,0.25,0,0,slightly impacted area,highest uncertainity,8.896719264862124
11510,-2.2375737,53.5319694,0.25,8110959873612814000,2.0,0,1.0,0,77,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.362680559584916
11511,-2.236065,53.5319723,0.5,-8137965424027823000,2.0,2,2.0,0,51,1.0,1.0,0,0,moderately impacted area,highest uncertainity,9.396598812694572
11512,-2.2345564,53.5319753,0.5,-962961240341924100,1.15470053837925,1,0.666666666666667,1,16,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,9.431551421076268
11513,-2.2300305,53.5319841,0.25,-1286886251255422000,2.0,0,1.0,0,40,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.542464162350635
11514,-2.2285219,53.531987,0.25,7249075366723652000,2.0,0,1.0,0,83,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.581414964406044
11515,-2.2270132,53.5319899,0.75,-2576757529634734000,1.27656947700845,0,1.22222222222222,0,99,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,9.621340036354717
